board_id,office_code,represented_body,display_name,short_name,boundary_regime,ward_id,official_geographic_name,city_boundary_regime,city_wards,source_authority,source_url,source_date
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,1,,toronto_council_25_wards,1,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,2,,toronto_council_25_wards,2,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,3,,toronto_council_25_wards,7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,4,,toronto_council_25_wards,3;4,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,5,,toronto_council_25_wards,6;8;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,6,,toronto_council_25_wards,9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,7,,toronto_council_25_wards,21;22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,8,,toronto_council_25_wards,23;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,9,,toronto_council_25_wards,10;11;12;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,10,,toronto_council_25_wards,5,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,11,,toronto_council_25_wards,14;15;16;17;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2026,12,,toronto_council_25_wards,20;24,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2026,2,Est,toronto_council_25_wards,6;15;16;17;18;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2026,3,Centre,toronto_council_25_wards,10;11;12;13;14;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2026,4,Ouest,toronto_council_25_wards,1;2;3;4;5;7;8;9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2026,3,Toronto Ouest,toronto_council_25_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2026,4,Toronto Est,toronto_council_25_wards,14;15;16;17;19;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
